"Id","CH_num","DU_num","area","CH_den","DU_den","PHI"
3867,2812.91694446,0,4126699773,0.681638379138758,0,0
3868,3061.83609767,0.51995895,4689363090,0.652932186931595,0.000110880505522979,0.000339580989529797
3869,681131.53369151,101327.15850831,6372605188,106.884313965366,15.900429340753,0.258996825055229
3870,569.38080781,9.83499779,2024426029,0.281255427293264,0.00485816604267737,0.0339597010126893
3871,1867.70431657,4.21998123,4689363090,0.398285285384033,0.000899904986883837,0.00450870928376712
3872,1981.36377524,349.95941378,8240384260,0.240445556023136,0.0424688221735912,0.300223851783596
3873,13972.70449807,224.20222969,9451919153,1.4782928495146,0.0237202864371559,0.031584659107692
3874,5459328.07556162,41601.97548488,8722188645,625.912634748067,4.76967160171758,0.0151254333717497
3875,0,0,1548329603,0,0,0
3876,0,0,7653941470,0,0,0
3877,25541641.0175781,4697406.23144548,8490699359,3008.19048439212,553.241380106847,0.310684803840647
3878,1051186.68945321,6738.06933215,9659948873,108.819073814285,0.697526396954668,0.012738277039449
3879,3195506.32165528,2051034.85760499,2020337942,1581.66921247439,1015.19395095585,0.78186172090397
3880,35359.15248107,619.87048934,5365043695,6.5906550796638,0.115538758783585,0.0344573275294215
3881,3481860.30929582,561533.82835678,9498129736,366.583780815165,59.1204630768985,0.277753693674186
3882,1397807.30028155,13012.23019957,2050184157,681.795972088155,6.34685921025289,0.0184463425951193
3883,3288.06013873,0,2947092696,1.11569620568528,0,0
3884,11720808.2013264,1896.77117239,8325886133,1407.75504421932,0.227816131771496,0.000323606399178167
3885,1397058.78125012,48048.66728213,6006149260,232.604739038756,7.99991229024668,0.066498400974864
3886,262934.85853579,33396.80130768,7276417966,36.13520550419,4.58973102750981,0.225401506712587
3887,76.18088415,0,7276417966,0.0104695585803296,0,0
3888,2233.61067757,80.71490369,7971715242,0.280191979989694,0.0101251614288407,0.0697524188848624
3889,9309.11485051,340.71820683,8647144684,1.07655361286308,0.0394023945800789,0.0706163940464936
3890,1131371.70075988,10023.5098748,6405787797,176.617105750792,1.56475833924662,0.01756360948672
3891,0.06787176,0,9421443763,7.20396594273021e-06,0,0
3892,15182640.9042969,2152597.50219745,8409330324,1805.45183972213,255.977279909435,0.248349339273121
3893,17345.13128374,1864.70856287,7434631858,2.33301817965282,0.250813839674319,0.194140979597919
3894,24748.90094045,474.69476167,9403423408,2.63190328315906,0.0504810579162214,0.0376389446830615
3895,4249429.42773451,3658.614563,8152842708,521.220582799266,0.448753237862663,0.00172045089432193
3896,1790673.62622089,3762.41444586,9726937584,184.094285663599,0.386803597059043,0.00419342273627332
3897,340.08882486,63.2626661,4269070727,0.0796634318351971,0.0148188376687909,0.313685048985098
3898,80919.34071352,7580.9963894,5880883076,13.7597261614932,1.28909150061803,0.171321299727566
3899,2500.7364879,5.17768049,6491547264,0.385229651144692,0.000797603449444746,0.0041323685825414
3900,1289.31936452,3199.05400086,768160338.2,1.67845083949688,4.16456544522491,0.574515201638464
3901,8404134.62979899,6244.61492254,7381418312,1138.55281933234,0.845991198248188,0.00148497820153815
3902,0,1327.76124572,536463205,0,2.47502761297487,0
3903,135628.92587291,0,9672909196,14.0215237344517,0,0
3904,24214.6540756,0,6915202705,3.50165499242585,0,0
3905,1.03191685,0,1049593107,0.000983158943325644,0,0
3906,273727.96144107,48331.04129024,6950532000,39.3823036051154,6.95357438685844,0.300137806304778
3907,1557.55111216,0,5249063784,0.296729317122735,0,0
3908,94228.74893193,8491.87504195,6838356552,13.7794436741341,1.24180056675553,0.165339241788666
3909,29722.88365172,0,6491547264,4.57870557556492,0,0
3910,1566.94645571,1137.89726436,3961108696,0.395582796627705,0.287267366712019,0.841377456240283
3911,55705.94064329,93.85775124,8325886133,6.69069210813455,0.0112730044274796,0.00336408925983511
3912,0,0,9065021360,0,0,0
3913,4821.37701608,5342.67730904,3838761880,1.25597189062428,1.39177096054731,0.948711382654496
3914,4723.80181318,0,3399414276,1.38959286207928,0,0
3915,37.76469355,0,7060950625,0.00534838657790501,0,0
3916,31073.41270445,0,6838356552,4.54398837910287,0,0
3917,1934917.12622082,32330.99956703,7801251532,248.026501681682,4.14433497425526,0.032869264576457
3918,1449.74739603,5.33764504,5365043695,0.27022098578267,0.000994893116150101,0.00733654032492159
3919,6.07454859,0,8958986787,0.000678039686230425,0,0
3920,99985.34594726,1811.59231185,1846179647,54.1579721722823,0.981265455284266,0.0355922750297037
3921,558.78020402,4.32233417,3838761880,0.145562611458463,0.00112597090028413,0.0153518546866913
3922,194055.15944285,0,9636774372,20.1369412577184,0,0
3923,12786.49294508,5026.14072179,5496158235,2.326441925135,0.914482536143721,0.5643343725345
3924,1810941.57963565,1941.15492818,9657319228,187.520111625293,0.201003496141238,0.00214151184869327
3925,131.27323655,0,2948150914,0.0445273123321529,0,0
3926,4967.63642121,523.40965465,1406113973,3.53288319197295,0.372238427823375,0.190641144663141
3927,180.09133589,0,3493922118,0.0515441758023755,0,0
3928,3796.24888038,0,3371798447,1.12588250456004,0,0
3929,2901.64417169,8885.79138187,2550334460,1.13775044693158,3.48416708523399,0.49232832001591
3930,634897.04229748,1453.77481291,9860353040,64.3888752990816,0.147436385595175,0.00456909859725319
3931,363.35415076,1289.63387681,256709404.3,1.41542983885145,5.02371107255146,0.439633130669621
3932,762813.55569461,906.82919862,6185290083,123.32704617867,0.146610617521785,0.00237476756299182
3933,120129.89605713,69.74385243,9915584733,12.1152609041125,0.00703376092363831,0.00116046691125649
3934,1043875.16583262,0,4221018635,247.304088443718,0,0
3935,29118.19631962,423.28729353,4827070474,6.03227081031011,0.0876903073634305,0.0286571452587154
3936,316733.12573246,0,1355211308,233.714937192998,0,0
3937,257.14767551,0,361598644.8,0.711141148364171,0,0
3938,43213.31637577,196.80674687,5754108928,7.50999275760843,0.0342028191215361,0.00906732037197844
3939,432912.39373786,940.57455562,5365043695,80.6913080952754,0.175315357915272,0.0043359138895358
3940,2751.85134695,3.15508447,9877712966,0.27859195305858,0.000319414471837772,0.00229043709954158
3941,962891.0805665,6581.30932809,9451919153,101.872547255219,0.696293442797923,0.0135770949161443
3942,0,0,5098694927,0,0,0
3943,74601.90698246,111.02319718,725764008.4,102.790860553867,0.152974239415315,0.00297199418930705
3944,116138.9024811,13320.26828383,9636774372,12.0516365744274,1.38223307609365,0.205783309210542
3945,2971755.5209964,99276.52831269,6129877738,484.798498112623,16.1955152379729,0.064653528011878
3946,2028566.36401368,31823.45996092,548944596.9,3695.39362527548,57.9720797702235,0.0308907174658152
3947,35129.91827015,9121.81645731,9932099669,3.53700822997148,0.918417732534537,0.412269327450774
3948,29142711.7110482,440919.50120164,7585835478,3841.72736089073,58.1240527138203,0.0298083421901951
3949,500986.86940767,4573.5378818,9905331391,50.5774970702007,0.461724873329884,0.018092943260018
3950,8250892.64872751,14210.47881999,9244321717,892.536294312907,1.53721162623077,0.00343866945171589
3951,6092734.39550789,70821.29579931,9352651912,651.444579872641,7.57232242423586,0.0229806622496146
3952,12657.98639684,4544.80670931,5359587698,2.36174629655999,0.847976927592015,0.52838009284495
3953,3411.57330602,151.42571089,7381418312,0.462183981698177,0.0205144464775593,0.0849990191809391
3954,9.22537255,0,5625857063,0.00163981637760995,0,0
3955,315109.43927004,4339.06714348,4024393852,78.2998510728368,1.07819147505248,0.0271659879846998
3956,20936.31633757,44.9376517,4550437573,4.60094573361374,0.00987545724539489,0.00428360018166496
3957,1927.92739029,168.43596963,7585835478,0.254148326295932,0.0222040103714994,0.16069348744621
3958,360482.55679329,8064.84812453,5496158235,65.5880965176196,1.46736097828705,0.0437655944223964
3959,3126.70167734,4.55946935,4689363090,0.6667646794098,0.000972300344949403,0.00291222554517367
3960,24679276.45467,61910.22763384,9149155819,2697.43754974844,6.76676940021847,0.00500462879398766
3961,15900.45214844,0,24816861.45,640.711646010338,0,0
3962,1310761.00988782,158668.82073979,6838356552,191.677781045866,23.2027709484356,0.215959710947233
3963,11000.30186181,10416.64725875,9319295434,1.18037913270537,1.11775051370799,0.972748004406487
3964,1519.47728513,73.3200628,6252039283,0.243037066203603,0.0117273835753664,0.0920645214474858
3965,0,0,9127013521,0,0,0
3966,3819.23364452,7643.10621648,2329389456,1.63958570117268,3.28116288016717,0.666396859774633
3967,16198.28144455,103.03425365,6129877738,2.64251297283378,0.0168085332291827,0.0126412193417463
3968,0,0,3972161.918,0,0,0
3969,0,0,252389011,0,0,0
3970,5755.36647032,528.02219581,1145950925,5.02234986225086,0.460772083944171,0.168069245391823
3971,145309.0117798,0,9186784255,15.8171790853491,0,0
3972,1877790.48724511,1466.94652127,2416477437,777.077600019449,0.607059887590417,0.00156119805079613
3973,176.99726586,3.79165366,1773237076,0.099815906319342,0.00213826662622748,0.0419456421341193
3974,10329.21990206,962.12479164,1564871495,6.60068250655943,0.614826709230843,0.17041810656561
3975,0,0,3825935425,0,0,0
3976,8799369.07556154,15402.30973818,3302469485,2664.4815691799,4.66387647429845,0.00349465892305856
3977,1039.80932108,796.6978261,2339100197,0.444533894877014,0.340600127827701,0.867622897436962
3978,4835.49401865,3949.00193978,9915584733,0.487666047828427,0.398262134419299,0.899084468469784
3979,431371.88574225,43714.83848571,6252039283,68.9969890168795,6.99209274077589,0.184028878334787
3980,10212267.5810547,0,8325886133,1226.56824966389,0,0
3981,5337.91752438,1036.99876747,8490699359,0.628678192300131,0.122133492616341,0.325337218559481
3982,1392421.09814466,28140.43838504,9659948873,144.143733724776,2.91310427777665,0.0396187530936316
3983,23267.4302335,0,1684097777,13.8159616093953,0,0
3984,82420.26818848,768.34600642,646995181.3,127.389307634214,1.18756063202228,0.0184723838437763
3985,4108763.07279974,10296.12669183,8821247112,465.780293946235,1.16719626614061,0.00499926133283091
3986,4499.03376585,8539.58008571,3546806122,1.26847468147288,2.40768166964103,0.690109212078815
3987,2451168.96356207,2034.15070815,9264827161,264.567155001033,0.219556249976545,0.00165836305711298
3988,813219.57243348,0,1238816128,656.448970959377,0,0
3989,1526.61048487,266.58831879,8795092783,0.173575256399885,0.0303110297261773,0.297332697574727
3990,13979.75006866,11122.93763353,4891701511,2.85785018509892,2.27383817440982,0.886194957726349
3991,838.59314365,3.75655089,3983251417,0.210529804890295,0.000943086563395805,0.00891921945089891
3992,0,0,8598475515,0,0,0
3993,749692.31906129,11701.12196922,9738189671,76.984772774949,1.20157055515827,0.0307360724131878
3994,467931.81486515,1971.24220372,9659948873,48.4404028444748,0.204063419965887,0.00838999523014838
3995,1036.60432768,4.10372292,1373208769,0.75487744549933,0.00298841881339603,0.00788640564014886
3996,7328308.24590463,23238.73323821,7484565094,979.122788547776,3.10488758482965,0.00632213418594507
3997,541108.35095231,0,6372605188,84.9116389590947,0,0
3998,19393.40015413,7.86166692,8569976287,2.26294676959005,0.000917349903514383,0.000810428413626996
3999,1055600.84376529,0,7537449386,140.047486849591,0,0
4000,596.39386732,15.53914404,8063280013,0.0739641766574478,0.00192714925129067,0.0507870755508508
4001,47.20832634,25.55986309,1133978208,0.0416307174220406,0.0225399949572929,0.702501004634382
4002,94093167.8671875,13591796.6625977,7878167995,11943.534071234,1725.24839165958,0.252436293626456
4003,2739.60865112,212.31716306,8490699359,0.322659952412054,0.0250058510003593,0.143849931485476
4004,4767.07930371,0,3693267781,1.29074835251162,0,0
4005,8.39506194,0,2262531381,0.00371047314989705,0,0
4006,5267.38186646,25.52588798,363246054.7,14.5008646296524,0.0702716179562679,0.00964531753215903
4007,6937319.51220714,55052.43094926,8325886133,833.222962864071,6.61220079999141,0.0157464252178806
4008,247.61160275,930.62113192,7484565094,0.0330829646933658,0.124338705086022,0.420310173811885
4009,5.46294647,180.00693083,5004157520,0.00109168155641911,0.0359714757400363,0.0589092584685718
4010,0,0,9403423408,0,0,0
4011,464.48462171,9.27875313,3101991304,0.149737564096666,0.00299122473942306,0.0391704113182393
4012,0,0,9024581688,0,0,0
4013,12446.36626052,42.50011254,5098694927,2.44108863909676,0.00833548842370267,0.00680608011495376
4014,5061.46239664,2321.67965984,4122705869,1.22770397827767,0.563144627245296,0.628913717785592
4015,46.15292628,226.53244297,6724449813,0.0068634501800839,0.0336878777103902,0.338506802964457
4016,9301.57519442,1043.49898966,6838356552,1.36020623137873,0.152594995848061,0.201738329004124
4017,2495.50976272,401.3409952,8569976287,0.291192143262461,0.0468310508406895,0.277087795498427
4018,0,0,1343228.32,0,0,0
4019,120.31036377,0,113778104.7,1.05741226826746,0,0
4020,10649.60702516,3681.09857369,4550437573,2.34034790156213,0.808954856458592,0.513735844798235
4021,1527631.31005878,0,9726937584,157.051620498892,0,0
4022,52697.93386127,4006.14887227,9738189671,5.41147129411565,0.411385381432873,0.141300191419917
4023,30585.74215224,0,7168109343,4.26691902825233,0,0
4024,757.61406667,0,5625857063,0.13466642649929,0,0
4025,48834.72674566,957.20684392,5220088026,9.35515387909667,0.183369866399261,0.0384482696257579
4026,3230239.98986829,18979.62600712,5880883076,549.27805027292,3.22734286022047,0.0116825750493363
4027,0,0,47555344.96,0,0,0
4028,39277199.6757812,5826532.67529301,5862661011,6699.55155211706,993.837553350057,0.258361442460725
4029,33363.54202728,1732.91603284,7878167995,4.23493660562388,0.219964341194529,0.0987516193156317
4030,0,0,14536789.9,0,0,0
4031,25149.78119282,0,9931229575,2.53239349698751,0,0
4032,0,0,3324649.802,0,0,0
4033,8048.2522478,10258.75886913,9920855162,0.811245816653724,1.03405993753686,0.879253548970331
4034,0,0,207791576.3,0,0,0
4035,2428265.63446056,153709.47763823,9809873826,247.532810057629,15.6688536840137,0.119063485095552
4036,74322.22725677,2047.34823682,7169587432,10.3663185590077,0.285560118519802,0.0536168552355473
4037,1623.22655726,227.57232838,8152842708,0.199099457133793,0.0279132489771566,0.245917944024811
4038,868180.4672547,8162.53361272,7817853796,111.050998126737,1.04408880310557,0.0186286273859448
4039,7706.65917204,785.1114216,1398865630,5.50922047605101,0.561248632293582,0.184911123762108
4040,8848.0866547,25.40299584,5365043695,1.64921054845202,0.00473490940319359,0.00572559316355425
4041,156392.4008407,15537.37241364,6252039283,25.0146222314931,2.48516871221329,0.180740916707372
4042,34004.41235352,1798.91897583,62880533.54,540.778050680643,28.6085195935187,0.10048891592137
4043,1827.86264895,2.36782326,4269070727,0.428164058606378,0.000554646060329841,0.00258745911616354
4044,1482256.77758802,86957.05685421,5754108928,257.599707641131,15.1121673124868,0.110828817520741
4045,2822342.46173109,18777.59953889,9299614557,303.49026235788,2.01918041052097,0.0132184484526828
4046,9712.75336881,0,6838356552,1.42033444658122,0,0
4047,977842.12905886,7188.34079587,8240384260,118.664627547218,0.872330775976459,0.0145951643443682
4048,29380.78322701,302.71213751,8795092783,3.34058820661904,0.0344182994970913,0.0203959900134824
4049,664030.34838872,86794.94558721,5625857063,118.031855582663,15.4278618555812,0.23119877895321
4050,109988.00869753,235.74715708,9905331391,11.103920137136,0.0238000272554435,0.00427761067026167
4051,2258.76065136,8299.32896425,8821247112,0.256059106233096,0.940833972665837,0.42787298338905
4052,5550215.36547807,3545.73001335,7585835478,731.655119805127,0.467414568063481,0.00127687523909825
4053,68.18224144,0,8722188645,0.00781710235986303,0,0
4054,122304.96014405,391.35573148,9761660573,12.5291142044353,0.0400911021801413,0.00637925806797668
4055,11173507.5039063,76988.91459658,9065021360,1232.59582743071,8.492965602519,0.0136863142269814
4056,2.31718114,0,9598318848,0.000241415312066116,0,0
4057,2587.3542647,269.83549518,8409330324,0.307676612169195,0.0320876318070057,0.188881745951192
4058,5141273.12138346,59141.51537515,8569976287,599.916843315235,6.90101272098771,0.0227449230517561
4059,94.7253883,0,9403423408,0.0100735002764432,0,0
4060,711.64646345,6.59980452,3838761880,0.185384372799388,0.00171925342761818,0.0183775532552456
4061,954.55571938,0,9244321717,0.103258600100925,0,0
4062,18302.1135254,1131.15879823,609787031.3,30.0139435343219,1.85500632215561,0.116414650028298
4063,126446.4567871,3438.17790889,7060950625,17.9078517189178,0.486928473443333,0.0529420268523285
4064,17289.94265653,931.64003443,8722188645,1.98229405029453,0.106812644434613,0.102256763337271
4065,2974.50503065,279.41304654,8409330324,0.353714851961617,0.0332265514344897,0.171739447590084
4066,6311.56435803,2.94960309,6724449813,0.9385993699928,0.000438638575946793,0.000934229651929352
4067,21.72458985,0,2529451502,0.00858865640745541,0,0
4068,6573317.77636539,54853.16031851,9932852868,661.775409715592,5.52239734620722,0.0165515225369106
4069,758.12155532,0,660205651.2,1.14831121778801,0,0
4070,1013.18665058,1287.68081617,6950532000,0.145771093576722,0.185263633944855,0.880699705847149
4071,11801.54611206,4407.15262797,4410328460,2.67588825165643,0.999279910315342,0.543800918094162
4072,131103.17132143,9956.82188714,7739407062,16.9396919261604,1.28650965214472,0.141171449971899
4073,804517.00610361,45549.40606695,5754108928,139.816089019233,7.91597910934612,0.107166699953817
4074,3646.39735987,8687.33670805,3399414276,1.0726545998273,2.55553927904079,0.591288467837857
4075,18635160.3554688,1107597.77392591,9153076286,2035.94504985958,121.008253325718,0.11220294212862
4076,10.83367453,0,1603267497,0.00675724702850381,0,0
4077,433975.63946536,36588.59149171,7276417966,59.6413841938667,5.02837957669212,0.155509446254737
4078,649.77480711,16.80878158,5365043695,0.121112677556674,0.0031330185801963,0.0504326295012253
4079,49898.10208897,98.61313156,8722188645,5.72082353636941,0.0113060076517068,0.00394478441733737
4080,95331.80411812,9331.39736387,7585835478,12.5670803690109,1.23010806007227,0.178312859376382
4081,4940.63462066,0,4827070474,1.02352651515483,0,0
4082,0,0,8934422622,0,0,0
4083,23897.11682891,0,9403423408,2.54132094153917,0,0
4084,36.72308218,0,9451919153,0.00388525140614901,0,0
4085,130581.83595275,36026.48606867,6252039283,20.8862788670917,5.7623575985247,0.432469226405608
4086,0,4772.46618869,8958986787,0,0.532701554556942,0
4087,246102.98539734,2633.97589635,3292581063,74.7447004913239,0.799972983489761,0.021178805776597
4088,254.48860464,7.46139764,1092163255,0.233013337039983,0.00683176036718064,0.0569681051731731
4089,640.93726916,5.40403199,5232545183,0.122490536965135,0.00103277311537742,0.0167219145067318
4090,27603033.9293671,194.67453578,8934422622,3089.51513681452,0.0217892687660237,1.41052004151154e-05
4091,66320.10246278,30459.05888367,6950532000,9.54173039744008,4.38226295248623,0.629454904545673
4092,0,0,139495677,0,0,0
4093,36175.85381916,1518.63687206,6608837850,5.47386010070742,0.229788792905548,0.0805760653194727
4094,5735859.22564176,2874.08018134,9149155819,626.927701212623,0.314136105909511,0.00100164270691006
4095,1133744.75106828,8478.04863028,8409330324,134.819861675858,1.00817167403733,0.01484482472687
4096,1657.99839972,157.76057165,8490699359,0.195272300857355,0.0185803977952389,0.173768186347959
4097,256432.62951665,0,9636774372,26.609799048707,0,0
4098,1183.06936645,0,319933849.1,3.69785619676715,0,0
4099,14581.0260658,3639.13558002,4689363090,3.10938304114131,0.776040479309526,0.399462491141496
4100,1405.06497327,138.69484597,8490699359,0.165482831727007,0.0163349142521441,0.179684487497906
4101,769.99786502,168.95702529,8647144684,0.0890464879632168,0.0195390538107481,0.359883157399006
4102,98985220.956871,1929.01127526,8240384260,12012.2093622939,0.23409239355787,3.89749836394726e-05
4103,10524.21241765,82.20301234,5496158235,1.91483068129861,0.0149564493643076,0.0155006208992282
4104,12212.37090161,224.30960959,6372605188,1.91638592715686,0.0351990438717887,0.03607226371828
4105,626636.20739751,282072.64938359,7685207168,81.5379720675228,36.7033240897001,0.62082073323852
4106,1085.90506805,0,3359202272,0.32326278089931,0,0
4107,2364.35360618,0,5496158235,0.430182957820173,0,0
4108,1503888.11584487,0,9127013521,164.773297682164,0,0
4109,0,0,132030571.3,0,0,0
4110,234.48108149,0,8865842229,0.026447693905833,0,0
4111,9998.41624453,28.60365072,5365043695,1.86362251883393,0.00533148513714016,0.00570531444413525
4112,70171.26635505,0,7345454011,9.55301962955139,0,0
4113,566290.75030528,5072.21081539,5458992552,103.735395297033,0.929147780854126,0.0177547764224736
4114,746.35557741,30.48454861,6129877738,0.121757008754552,0.00497310874913897,0.0784834551896337
4115,83958.34742734,0,9832818763,8.53858384365505,0,0
4116,2553.85467245,0,1727734203,1.47815252370159,0,0
4117,333848.45104987,0,8934422622,37.3665389666934,0,0
4118,2377.06880812,0,4827070474,0.492445432674659,0,0
4119,11395398.8457948,3481.99441524,7585835478,1502.19430395545,0.459012646047792,0.000610936189973543
4120,60265.09199046,379.39740973,4963525632,12.1415897606994,0.0764370807887066,0.0125121808587216
4121,1930115.15710461,362112.38899238,8490699359,227.321104598848,42.6481228084642,0.315948030211009
4122,5041.49752866,0,9186784255,0.548777176944818,0,0
4123,2180.32954222,3.83526163,4689363090,0.46495216948961,0.000817864080130336,0.00351187934467168
4124,31454.32171246,1711.85264649,8490699359,3.70456194272371,0.201615034770424,0.103228827537539
4125,2494941.73623673,42695.2115402,5050620830,493.987139445732,8.45345809501205,0.0336495822048953
4126,251359.33806753,0,8795092783,28.5794981666801,0,0
4127,725066.28364576,25097.82310824,6129877738,118.283971497664,4.09434317958007,0.0669128871463596
4128,2903314.2211915,122537.62794498,6372605188,455.592985214056,19.2288121309831,0.0809938054171091
4129,3138523.5667726,0,8325886133,376.95970334412,0,0
4130,132329.93267826,57180.62677001,7878167995,16.797043774929,7.25811214057641,0.603455838413251
4131,5620402.34765625,916929.33154299,2155455335,2607.5243854015,425.399365347086,0.280520976000197
4132,384.99194772,11.12231664,2899527352,0.132777484390497,0.00383590678402402,0.0561571124330515
4133,121653.60093691,1774.67259693,5496158235,22.1342974010846,0.322893286737768,0.0287563383351295
4134,647914.72973637,45747.40803531,5754108928,112.600358777283,7.95038964464143,0.131901124608787
4135,1885832.08901981,112010.73045352,9451919153,199.518432023538,11.850580674716,0.11213167458594
4136,15779536.5556551,694.06528814,8058149575,1958.20844584597,0.0861320929426903,8.79664315195372e-05
4137,833.98784826,8.73246125,3983251417,0.209373640011938,0.00219229477022992,0.0207244589965502
4138,2142.52693458,184.11877165,4550437573,0.470839759959058,0.0404617728946482,0.158269710903547
4139,18172679.4360352,3012507.32998681,7381418312,2461.94954247367,408.120391319561,0.284397523916894
4140,0.06064232,0.0912121,8722188645,6.95264944020252e-06,1.04574784738561e-05,0.798690219224439
4141,40.03280568,0,8749130174,0.00457563264962801,0,0
4142,2094.59356558,3.7959512,4963525632,0.421997128830381,0.000764769134166929,0.00361796622566546
4143,180306.20393465,1063.82155909,8865842229,20.337177143179,0.119991032054491,0.0117309523025535
4144,349.49327463,37.62646953,4269070727,0.0818663585073933,0.00881373768113728,0.194391890869036
4145,1318833.70973216,16569.91528546,9912105974,133.052825826473,1.67168463784828,0.0248163401312338
4146,10629753.8769532,90319.73330688,8409330324,1264.04285090528,10.7404192518291,0.016850580805795
4147,15875124.550293,2736693.0164797,9127013521,1739.35587076392,299.845399613241,0.294081220886826
4148,1333335.7160035,323524.36343392,8795092783,151.599960216531,36.7846447349889,0.390527078839115
4149,6059150.50905239,5734.54724241,7971715242,760.081152564129,0.719361777023445,0.00189106543295747
4150,0,0,2300758.556,0,0,0
4151,397623.17501833,61187.09883123,7484565094,53.1257554747015,8.17510410595275,0.266720700553854
4152,14843.75739428,11243.77637916,8063280013,1.84090808831495,1.39444200883911,0.862003781331558
4153,1399538.41992204,103277.42655946,9756928247,143.440474757244,10.5850349561826,0.137445218988422
4154,25697.97903445,3170.32757851,9542046224,2.69313084753403,0.332248189129083,0.21964070293522
4155,244.00082254,0.48589069,8865842229,0.0275214487510141,5.48047977225064e-05,0.00397478197142676
4156,533380.26919555,0,9127013521,58.439736937862,0,0
4157,23164686.7451172,16525.29818646,7525221912,3078.27290889295,2.19598815552644,0.00142574927968298
4158,79594.70751953,11958.25933072,4866208625,16.3566163420562,2.45740786148888,0.261231497834029
4159,70640.99850842,131779.92657473,5738288348,12.3104651116114,22.9650234674352,0.697961423498112
4160,5903391.80699353,565940.92247019,8035096447,734.700802402643,70.4336190863634,0.174961142404281
4161,4.80308199,0,269273167.8,0.0178372098090644,0,0
4162,6061.26971434,1002.05881882,690129240.3,8.78280380020583,1.4519871935645,0.283735582768284
4163,2026.43252661,0,1704982485,1.18853568552055,0,0
4164,6645.09841348,667.18142428,8722188645,0.761861349707141,0.0764924322821729,0.182482464862663
4165,17110968.6849976,65224.55958558,8100701268,2112.2823961662,8.05171767575666,0.00759476313020035
4166,14542.62128451,306.59607206,4689363090,3.10119327623018,0.065381175689682,0.0412945766363029
4167,6545182.45019541,0,9403423408,696.042511988461,0,0
4168,172627.45385361,0,9127013521,18.9139035957839,0,0
4169,26270.29919055,4698.76886143,5183679026,5.06788693103584,0.90645443860667,0.303449161178719
4170,102876.09123614,215.49306667,9877712966,10.4149707113629,0.0218160891505703,0.00418061412339976
4171,487823.612793,0,774496099,629.859354259963,0,0
4172,158581.91516926,15.19517297,8647144684,18.3392230573738,0.00175724745280554,0.000191619796063414
4173,1828.63095285,0,2057466962,0.888777796496156,0,0
4174,0,0,8795092783,0,0,0
4175,67341.16311269,159240.29608539,7782658412,8.65271987382324,20.4609129240285,0.594410181230403
4176,275716.51562504,2197.94796271,9469103908,29.117487600078,0.232117841779417,0.0158174420599452
4177,19652.32234954,0.03640889,7878167995,2.49452948477522,4.62149195385367e-06,3.70529466164893e-06
4178,1808.25563143,3.38898248,4550437573,0.397380604045483,0.000744759690828089,0.00374133254831455
4179,951862.89111338,117028.57063297,7060950625,134.806620477307,16.5740531053451,0.218971850409899
4180,287818.07368282,1074.08506814,9371504367,30.7120460506125,0.114611808955901,0.00743588938366391
4181,854.40268192,127.62926541,3759027308,0.227293555463577,0.033952736958941,0.259928947845343
4182,388.88452578,17.5089646,5754108928,0.0675837963177328,0.00304286290355051,0.086167544581623
4183,154.86959386,0,8722188645,0.0177558179676358,0,0
4184,4374.7387037,0,3399414276,1.28690955220899,0,0
4185,1629.30041536,7.53778931,5880883076,0.27705029913096,0.00128174446126329,0.00921018251956041
4186,4463.58679132,533.48920114,8722188645,0.511750774145289,0.061164602470026,0.213520547594222
4187,0,0,5265312.267,0,0,0
4188,118.98741913,266.53430176,29080361.93,4.09167600514799,9.16543963247709,0.6172799750702
4189,34.86923675,0.07832351,5880883076,0.00592925183163427,1.33183246440726e-05,0.00448234494295408
4190,1516254.37988291,0,9809873826,154.564106203307,0,0
4191,1455036.79418962,9195.54536879,9244321717,157.39789664761,0.994723642285155,0.0125602271174575
4192,26691.20028034,0,9244321717,2.88730759242788,0,0
4193,1364.46296931,0,1581328905,0.862858425591101,0,0
4194,294.02146305,0.05483886,6491547264,0.0452929711658339,8.44773330144547e-06,0.000372956675827596
4195,1001903.06933592,3538.05605871,9905331391,101.147859651243,0.357187045950293,0.00703781846464913
4196,336648.65723424,371.04167862,8240384260,40.8535144250955,0.0450272301524929,0.00220189905703949
4197,65749.25930787,0,9319295434,7.05517490817965,0,0
4198,0,0,1191706.512,0,0,0
4199,347213.37133791,3642.46722603,8598475515,40.380805961731,0.423617793604893,0.0207633268463692
4200,102.08173636,5.89965052,4550437573,0.0224333890361888,0.00129650180347612,0.109271619683053
4201,0,0,8598475515,0,0,0
4202,750392.49609378,906.60299396,1590705906,471.735531541919,0.569937529332339,0.00241342760842078
4203,735951.20567327,1331.43498181,8569976287,85.8755241586434,0.155360404419051,0.00361173560421024
4204,2486.7287445,0,4689363090,0.530291362979103,0,0
4205,1743828.01464865,208604.17431645,6491547264,268.630565831254,32.1347385812471,0.213686473205527
4206,10548761.3203125,542251.05957033,6608837850,1596.15980293911,82.0493817336326,0.0977820673167543
4207,52261.68725594,106.95054181,9319295434,5.60790111506406,0.0114762475948351,0.0040845264000583
4208,286672.18914796,94.83079056,8409330324,34.0897762488655,0.0112768540307372,0.000661378638173393
4209,0,7717.40129465,8096304986,0,0.953200417720776,0
4210,545088.99108891,4065.87459221,8865842229,61.4819186953197,0.458599926232682,0.0148077522254751
